,Unnamed: 0,EVENTMSGACTIONTYPE,EVENTMSGTYPE,EVENTNUM,GAME_ID,HOMEDESCRIPTION,NEUTRALDESCRIPTION,PCTIMESTRING,PERIOD,PERSON1TYPE,PERSON2TYPE,PERSON3TYPE,PLAYER1_ID,PLAYER1_NAME,PLAYER1_TEAM_ABBREVIATION,PLAYER1_TEAM_CITY,PLAYER1_TEAM_ID,PLAYER1_TEAM_NICKNAME,PLAYER2_ID,PLAYER2_NAME,PLAYER2_TEAM_ABBREVIATION,PLAYER2_TEAM_CITY,PLAYER2_TEAM_ID,PLAYER2_TEAM_NICKNAME,PLAYER3_ID,PLAYER3_NAME,PLAYER3_TEAM_ABBREVIATION,PLAYER3_TEAM_CITY,PLAYER3_TEAM_ID,PLAYER3_TEAM_NICKNAME,SCORE,SCOREMARGIN,VISITORDESCRIPTION,WCTIMESTRING
381494,253,98,1,309,21500492,Scola 2' Cutting Layup Shot (5 PTS) (Lowry 6 AST),,8:23,3,4.0,4,0,2449,Luis Scola,TOR,Toronto,1610612761.0,Raptors,200768,Kyle Lowry,TOR,Toronto,1610612761.0,Raptors,0,,,,,,64 - 59,-5,,8:58 PM
381495,254,1,2,311,21500492,,,8:01,3,5.0,0,0,203798,PJ Hairston,CHA,Charlotte,1610612766.0,Hornets,0,,,,,,0,,,,,,,,MISS Hairston 24' 3PT Jump Shot,8:59 PM
381496,255,0,4,312,21500492,Valanciunas REBOUND (Off:6 Def:5),,8:01,3,4.0,0,0,202685,Jonas Valanciunas,TOR,Toronto,1610612761.0,Raptors,0,,,,,,0,,,,,,,,,8:59 PM
381497,256,101,2,313,21500492,MISS DeRozan 2' Driving Floating Jump Shot,,7:45,3,4.0,0,5,201942,DeMar DeRozan,TOR,Toronto,1610612761.0,Raptors,0,,,,,,202689,Kemba Walker,CHA,Charlotte,1610612766.0,Hornets,,,Walker BLOCK (1 BLK),8:59 PM
381498,257,0,4,314,21500492,,,7:43,3,5.0,0,0,202689,Kemba Walker,CHA,Charlotte,1610612766.0,Hornets,0,,,,,,0,,,,,,,,Walker REBOUND (Off:0 Def:2),8:59 PM
381499,258,1,5,326,21500492,Lowry STEAL (1 STL),,7:36,3,5.0,4,0,202689,Kemba Walker,CHA,Charlotte,1610612766.0,Hornets,200768,Kyle Lowry,TOR,Toronto,1610612761.0,Raptors,0,,,,,,,,Walker Bad Pass Turnover (P1.T5),8:59 PM
381500,259,5,2,316,21500492,MISS Scola 3' Layup,,7:36,3,4.0,0,5,2449,Luis Scola,TOR,Toronto,1610612761.0,Raptors,0,,,,,,203469,Cody Zeller,CHA,Charlotte,1610612766.0,Hornets,,,Zeller BLOCK (2 BLK),8:59 PM
381501,260,0,4,317,21500492,Lowry REBOUND (Off:2 Def:2),,7:35,3,4.0,0,0,200768,Kyle Lowry,TOR,Toronto,1610612761.0,Raptors,0,,,,,,0,,,,,,,,,8:59 PM
381502,261,1,1,318,21500492,Carroll 25' 3PT Jump Shot (9 PTS) (Lowry 7 AST),,7:30,3,4.0,4,0,201960,DeMarre Carroll,TOR,Toronto,1610612761.0,Raptors,200768,Kyle Lowry,TOR,Toronto,1610612761.0,Raptors,0,,,,,,64 - 62,-2,,8:59 PM
381503,262,1,6,319,21500492,Lowry P.FOUL (P2.T2) (M.Davis),,7:17,3,4.0,5,1,200768,Kyle Lowry,TOR,Toronto,1610612761.0,Raptors,101107,Marvin Williams,CHA,Charlotte,1610612766.0,Hornets,0,,,,,,,,,9:00 PM
381504,263,78,2,320,21500492,,,7:06,3,5.0,0,0,101107,Marvin Williams,CHA,Charlotte,1610612766.0,Hornets,0,,,,,,0,,,,,,,,MISS Williams 12' Floating Jump Shot,9:00 PM
381505,264,0,4,321,21500492,Scola REBOUND (Off:3 Def:6),,7:06,3,4.0,0,0,2449,Luis Scola,TOR,Toronto,1610612761.0,Raptors,0,,,,,,0,,,,,,,,,9:00 PM
381506,265,1,2,322,21500492,MISS Lowry 24' 3PT Jump Shot,,6:57,3,4.0,0,0,200768,Kyle Lowry,TOR,Toronto,1610612761.0,Raptors,0,,,,,,0,,,,,,,,,9:00 PM
381507,266,0,4,323,21500492,Carroll REBOUND (Off:2 Def:1),,6:56,3,4.0,0,0,201960,DeMarre Carroll,TOR,Toronto,1610612761.0,Raptors,0,,,,,,0,,,,,,,,,9:00 PM
381508,267,72,1,324,21500492,Carroll 3' Putback Layup (11 PTS),,6:53,3,4.0,0,0,201960,DeMarre Carroll,TOR,Toronto,1610612761.0,Raptors,0,,,,,,0,,,,,,64 - 64,TIE,,9:00 PM
381509,268,1,9,325,21500492,,,6:53,3,3.0,0,0,1610612766,,,,,,0,,,,,,0,,,,,,,,Hornets Timeout: Regular (Reg.3 Short 1),9:00 PM
381510,269,1,1,329,21500492,,,6:42,3,5.0,5,0,203469,Cody Zeller,CHA,Charlotte,1610612766.0,Hornets,201587,Nicolas Batum,CHA,Charlotte,1610612766.0,Hornets,0,,,,,,66 - 64,-2,Zeller 5' Jump Shot (13 PTS) (Batum 5 AST),9:03 PM
381511,270,58,2,330,21500492,MISS Valanciunas 6' Turnaround Hook Shot,,6:19,3,4.0,0,0,202685,Jonas Valanciunas,TOR,Toronto,1610612761.0,Raptors,0,,,,,,0,,,,,,,,,9:03 PM
381512,271,0,4,331,21500492,,,6:19,3,5.0,0,0,203798,PJ Hairston,CHA,Charlotte,1610612766.0,Hornets,0,,,,,,0,,,,,,,,Hairston REBOUND (Off:1 Def:4),9:03 PM
381513,272,79,1,332,21500492,,,6:09,3,5.0,0,0,202689,Kemba Walker,CHA,Charlotte,1610612766.0,Hornets,0,,,,,,0,,,,,,68 - 64,-4,Walker 13' Pullup Jump Shot (13 PTS),9:04 PM
381514,273,1,2,333,21500492,MISS Scola  3PT Jump Shot,,5:46,3,4.0,0,0,2449,Luis Scola,TOR,Toronto,1610612761.0,Raptors,0,,,,,,0,,,,,,,,,9:04 PM
381515,274,0,4,334,21500492,,,5:44,3,5.0,0,0,203798,PJ Hairston,CHA,Charlotte,1610612766.0,Hornets,0,,,,,,0,,,,,,,,Hairston REBOUND (Off:1 Def:5),9:04 PM
381516,275,108,1,335,21500492,,,5:24,3,5.0,5,0,203469,Cody Zeller,CHA,Charlotte,1610612766.0,Hornets,101107,Marvin Williams,CHA,Charlotte,1610612766.0,Hornets,0,,,,,,70 - 64,-6,Zeller  Cutting Dunk Shot (15 PTS) (Williams 1 AST),9:04 PM
381517,276,79,2,336,21500492,MISS DeRozan 14' Pullup Jump Shot,,5:04,3,4.0,0,0,201942,DeMar DeRozan,TOR,Toronto,1610612761.0,Raptors,0,,,,,,0,,,,,,,,,9:05 PM
381518,277,0,4,337,21500492,RAPTORS Rebound,,5:03,3,2.0,0,0,1610612761,,,,,,0,,,,,,0,,,,,,,,,9:05 PM
381519,278,0,8,338,21500492,SUB: Ross FOR Carroll,,5:03,3,4.0,4,0,201960,DeMarre Carroll,TOR,Toronto,1610612761.0,Raptors,203082,Terrence Ross,TOR,Toronto,1610612761.0,Raptors,0,,,,,,,,,9:05 PM
381520,279,0,8,339,21500492,SUB: Patterson FOR Scola,,5:03,3,4.0,4,0,2449,Luis Scola,TOR,Toronto,1610612761.0,Raptors,202335,Patrick Patterson,TOR,Toronto,1610612761.0,Raptors,0,,,,,,,,,9:05 PM
381521,280,1,1,341,21500492,Ross 25' 3PT Jump Shot (3 PTS) (Lowry 8 AST),,4:47,3,4.0,4,0,203082,Terrence Ross,TOR,Toronto,1610612761.0,Raptors,200768,Kyle Lowry,TOR,Toronto,1610612761.0,Raptors,0,,,,,,70 - 67,-3,,9:05 PM
381522,281,1,2,343,21500492,,,4:19,3,5.0,0,0,101107,Marvin Williams,CHA,Charlotte,1610612766.0,Hornets,0,,,,,,0,,,,,,,,MISS Williams 27' 3PT Jump Shot,9:06 PM
381523,282,0,4,344,21500492,,,4:17,3,5.0,0,0,203469,Cody Zeller,CHA,Charlotte,1610612766.0,Hornets,0,,,,,,0,,,,,,,,Zeller REBOUND (Off:4 Def:3),9:06 PM
381524,283,0,8,346,21500492,SUB: Biyombo FOR Valanciunas,,4:17,3,4.0,4,0,202685,Jonas Valanciunas,TOR,Toronto,1610612761.0,Raptors,202687,Bismack Biyombo,TOR,Toronto,1610612761.0,Raptors,0,,,,,,,,,9:06 PM
381525,284,0,8,347,21500492,,,4:17,3,5.0,5,0,101107,Marvin Williams,CHA,Charlotte,1610612766.0,Hornets,1626163,Frank Kaminsky,CHA,Charlotte,1610612766.0,Hornets,0,,,,,,,,SUB: Kaminsky FOR Williams,9:06 PM
381526,285,12,5,349,21500492,,,4:16,3,5.0,0,1,201587,Nicolas Batum,CHA,Charlotte,1610612766.0,Hornets,0,,,,,,0,,,,,,,,Batum Inbound Turnover (P2.T6),9:06 PM
381527,286,1,2,350,21500492,MISS Ross 24' 3PT Jump Shot,,4:10,3,4.0,0,0,203082,Terrence Ross,TOR,Toronto,1610612761.0,Raptors,0,,,,,,0,,,,,,,,,9:07 PM
381528,287,0,4,351,21500492,Lowry REBOUND (Off:3 Def:2),,4:09,3,4.0,0,0,200768,Kyle Lowry,TOR,Toronto,1610612761.0,Raptors,0,,,,,,0,,,,,,,,,9:07 PM
381529,288,97,1,352,21500492,Lowry 2' Tip Layup Shot (8 PTS),,4:05,3,4.0,0,0,200768,Kyle Lowry,TOR,Toronto,1610612761.0,Raptors,0,,,,,,0,,,,,,70 - 69,-1,,9:07 PM
381530,289,1,6,353,21500492,Ross P.FOUL (P4.T3) (S.Corbin),,3:59,3,4.0,5,1,203082,Terrence Ross,TOR,Toronto,1610612761.0,Raptors,201587,Nicolas Batum,CHA,Charlotte,1610612766.0,Hornets,0,,,,,,,,,9:07 PM
381531,290,1,1,354,21500492,,,3:53,3,5.0,5,0,201587,Nicolas Batum,CHA,Charlotte,1610612766.0,Hornets,1626163,Frank Kaminsky,CHA,Charlotte,1610612766.0,Hornets,0,,,,,,73 - 69,-4,Batum 25' 3PT Jump Shot (12 PTS) (Kaminsky 2 AST),9:07 PM
381532,291,2,6,355,21500492,,,3:46,3,5.0,4,1,1626163,Frank Kaminsky,CHA,Charlotte,1610612766.0,Hornets,201942,DeMar DeRozan,TOR,Toronto,1610612761.0,Raptors,0,,,,,,,,Kaminsky S.FOUL (P2.T2) (S.Corbin),9:08 PM
381533,292,11,3,356,21500492,DeRozan Free Throw 1 of 2 (20 PTS),,3:46,3,4.0,0,0,201942,DeMar DeRozan,TOR,Toronto,1610612761.0,Raptors,0,,,,,,0,,,,,,73 - 70,-3,,9:08 PM
381534,293,0,8,358,21500492,,,3:46,3,5.0,5,0,203798,PJ Hairston,CHA,Charlotte,1610612766.0,Hornets,203087,Jeremy Lamb,CHA,Charlotte,1610612766.0,Hornets,0,,,,,,,,SUB: Lamb FOR Hairston,9:08 PM
381535,294,12,3,359,21500492,DeRozan Free Throw 2 of 2 (21 PTS),,3:46,3,4.0,0,0,201942,DeMar DeRozan,TOR,Toronto,1610612761.0,Raptors,0,,,,,,0,,,,,,73 - 71,-2,,9:08 PM
381536,295,79,1,362,21500492,,,3:26,3,5.0,0,0,202689,Kemba Walker,CHA,Charlotte,1610612766.0,Hornets,0,,,,,,0,,,,,,76 - 71,-5,Walker 26' 3PT Pullup Jump Shot (16 PTS),9:09 PM
381537,296,1,2,363,21500492,MISS Patterson 26' 3PT Jump Shot,,3:12,3,4.0,0,0,202335,Patrick Patterson,TOR,Toronto,1610612761.0,Raptors,0,,,,,,0,,,,,,,,,9:09 PM
381538,297,0,4,364,21500492,Biyombo REBOUND (Off:1 Def:3),,3:11,3,4.0,0,0,202687,Bismack Biyombo,TOR,Toronto,1610612761.0,Raptors,0,,,,,,0,,,,,,,,,9:09 PM
381539,298,1,5,365,21500492,Biyombo Bad Pass Turnover (P1.T7),,3:09,3,4.0,5,0,202687,Bismack Biyombo,TOR,Toronto,1610612761.0,Raptors,202689,Kemba Walker,CHA,Charlotte,1610612766.0,Hornets,0,,,,,,,,Walker STEAL (3 STL),9:09 PM
381540,299,1,6,366,21500492,Lowry P.FOUL (P3.T4) (S.Corbin),,3:09,3,4.0,5,1,200768,Kyle Lowry,TOR,Toronto,1610612761.0,Raptors,202689,Kemba Walker,CHA,Charlotte,1610612766.0,Hornets,0,,,,,,,,,9:09 PM
381541,300,0,8,367,21500492,SUB: Joseph FOR Lowry,,3:09,3,4.0,4,0,200768,Kyle Lowry,TOR,Toronto,1610612761.0,Raptors,202709,Cory Joseph,TOR,Toronto,1610612761.0,Raptors,0,,,,,,,,,9:09 PM
381542,301,1,2,368,21500492,,,2:51,3,5.0,0,0,202689,Kemba Walker,CHA,Charlotte,1610612766.0,Hornets,0,,,,,,0,,,,,,,,MISS Walker 21' Jump Shot,9:10 PM
381543,302,0,4,369,21500492,Biyombo REBOUND (Off:1 Def:4),,2:51,3,4.0,0,0,202687,Bismack Biyombo,TOR,Toronto,1610612761.0,Raptors,0,,,,,,0,,,,,,,,,9:10 PM
381544,303,42,2,370,21500492,MISS Joseph 3' Driving Layup,,2:37,3,4.0,0,0,202709,Cory Joseph,TOR,Toronto,1610612761.0,Raptors,0,,,,,,0,,,,,,,,,9:10 PM
381545,304,0,4,371,21500492,Biyombo REBOUND (Off:2 Def:4),,2:37,3,4.0,0,0,202687,Bismack Biyombo,TOR,Toronto,1610612761.0,Raptors,0,,,,,,0,,,,,,,,,9:10 PM
381546,305,72,2,372,21500492,MISS Biyombo 2' Putback Layup,,2:34,3,4.0,0,5,202687,Bismack Biyombo,TOR,Toronto,1610612761.0,Raptors,0,,,,,,203469,Cody Zeller,CHA,Charlotte,1610612766.0,Hornets,,,Zeller BLOCK (3 BLK),9:10 PM
381547,306,0,4,373,21500492,,,2:33,3,5.0,0,0,202689,Kemba Walker,CHA,Charlotte,1610612766.0,Hornets,0,,,,,,0,,,,,,,,Walker REBOUND (Off:0 Def:3),9:10 PM
381548,307,45,5,374,21500492,,,2:23,3,5.0,0,1,201587,Nicolas Batum,CHA,Charlotte,1610612766.0,Hornets,0,,,,,,0,,,,,,,,Batum Out of Bounds - Bad Pass Turnover Turnover (P3.T7),9:10 PM
381549,308,79,2,375,21500492,MISS DeRozan 10' Pullup Jump Shot,,2:11,3,4.0,0,0,201942,DeMar DeRozan,TOR,Toronto,1610612761.0,Raptors,0,,,,,,0,,,,,,,,,9:11 PM
381550,309,0,4,376,21500492,Patterson REBOUND (Off:1 Def:0),,2:11,3,4.0,0,0,202335,Patrick Patterson,TOR,Toronto,1610612761.0,Raptors,0,,,,,,0,,,,,,,,,9:11 PM
381551,310,45,2,389,21500492,MISS Patterson 4' Jump Shot,,2:00,3,4.0,0,0,202335,Patrick Patterson,TOR,Toronto,1610612761.0,Raptors,0,,,,,,0,,,,,,,,,9:11 PM
381552,311,0,4,386,21500492,Patterson REBOUND (Off:2 Def:0),,2:00,3,4.0,0,0,202335,Patrick Patterson,TOR,Toronto,1610612761.0,Raptors,0,,,,,,0,,,,,,,,,9:11 PM
381553,312,42,2,377,21500492,MISS Joseph 2' Driving Layup,,2:00,3,4.0,0,0,202709,Cory Joseph,TOR,Toronto,1610612761.0,Raptors,0,,,,,,0,,,,,,,,,9:11 PM
381554,313,0,4,378,21500492,,,1:59,3,5.0,0,0,203469,Cody Zeller,CHA,Charlotte,1610612766.0,Hornets,0,,,,,,0,,,,,,,,Zeller REBOUND (Off:4 Def:4),9:11 PM
381555,314,1,6,379,21500492,DeRozan P.FOUL (P2.PN) (M.Boland),,1:42,3,4.0,5,1,201942,DeMar DeRozan,TOR,Toronto,1610612761.0,Raptors,201587,Nicolas Batum,CHA,Charlotte,1610612766.0,Hornets,0,,,,,,,,,9:11 PM
381556,315,11,6,380,21500492,DeRozan T.FOUL (P2.PN) (M.Davis),,1:42,3,4.0,0,1,201942,DeMar DeRozan,TOR,Toronto,1610612761.0,Raptors,0,,,,,,0,,,,,,,,,9:11 PM
381557,316,16,3,381,21500492,,,1:42,3,5.0,0,0,201587,Nicolas Batum,CHA,Charlotte,1610612766.0,Hornets,0,,,,,,0,,,,,,,,MISS Batum Free Throw Technical,9:12 PM
381558,317,1,4,382,21500492,,,1:42,3,3.0,0,0,1610612766,,,,,,0,,,,,,0,,,,,,,,Hornets Rebound,9:12 PM
381559,318,11,3,383,21500492,,,1:42,3,5.0,0,0,201587,Nicolas Batum,CHA,Charlotte,1610612766.0,Hornets,0,,,,,,0,,,,,,77 - 71,-6,Batum Free Throw 1 of 2 (13 PTS),9:12 PM
381560,319,0,8,385,21500492,,,1:42,3,5.0,5,0,203469,Cody Zeller,CHA,Charlotte,1610612766.0,Hornets,201946,Tyler Hansbrough,CHA,Charlotte,1610612766.0,Hornets,0,,,,,,,,SUB: Hansbrough FOR Zeller,9:12 PM
381561,320,0,8,387,21500492,,,1:42,3,5.0,5,0,202689,Kemba Walker,CHA,Charlotte,1610612766.0,Hornets,203148,Brian Roberts,CHA,Charlotte,1610612766.0,Hornets,0,,,,,,,,SUB: Roberts FOR Walker,9:13 PM
381562,321,12,3,388,21500492,,,1:42,3,5.0,0,0,201587,Nicolas Batum,CHA,Charlotte,1610612766.0,Hornets,0,,,,,,0,,,,,,78 - 71,-7,Batum Free Throw 2 of 2 (14 PTS),9:13 PM
381563,322,1,2,391,21500492,MISS Ross  3PT Jump Shot,,1:29,3,4.0,0,0,203082,Terrence Ross,TOR,Toronto,1610612761.0,Raptors,0,,,,,,0,,,,,,,,,9:13 PM
381564,323,0,4,392,21500492,RAPTORS Rebound,,1:29,3,2.0,0,0,1610612761,,,,,,0,,,,,,0,,,,,,,,,9:13 PM
381565,324,3,6,393,21500492,,,1:29,3,5.0,4,1,201587,Nicolas Batum,CHA,Charlotte,1610612766.0,Hornets,202687,Bismack Biyombo,TOR,Toronto,1610612761.0,Raptors,0,,,,,,,,Batum L.B.FOUL (P1.T3) (M.Boland),9:13 PM
381566,325,40,5,396,21500492,Biyombo Out of Bounds Lost Ball Turnover (P2.T8),,1:20,3,4.0,0,1,202687,Bismack Biyombo,TOR,Toronto,1610612761.0,Raptors,0,,,,,,0,,,,,,,,,9:13 PM
381567,326,79,1,398,21500492,,,1:03,3,5.0,0,0,1626163,Frank Kaminsky,CHA,Charlotte,1610612766.0,Hornets,0,,,,,,0,,,,,,80 - 71,-9,Kaminsky 6' Pullup Jump Shot (11 PTS),9:14 PM
381568,327,1,1,399,21500492,Patterson 24' 3PT Jump Shot (8 PTS) (Joseph 3 AST),,0:46,3,4.0,4,0,202335,Patrick Patterson,TOR,Toronto,1610612761.0,Raptors,202709,Cory Joseph,TOR,Toronto,1610612761.0,Raptors,0,,,,,,80 - 74,-6,,9:14 PM
381569,328,1,2,400,21500492,,,0:32,3,5.0,0,0,203148,Brian Roberts,CHA,Charlotte,1610612766.0,Hornets,0,,,,,,0,,,,,,,,MISS Roberts 24' 3PT Jump Shot,9:14 PM
381570,329,0,4,401,21500492,Patterson REBOUND (Off:2 Def:1),,0:32,3,4.0,0,0,202335,Patrick Patterson,TOR,Toronto,1610612761.0,Raptors,0,,,,,,0,,,,,,,,,9:14 PM
381571,330,1,2,402,21500492,MISS Ross 25' 3PT Jump Shot,,0:12,3,4.0,0,0,203082,Terrence Ross,TOR,Toronto,1610612761.0,Raptors,0,,,,,,0,,,,,,,,,9:15 PM
381572,331,0,4,403,21500492,,,0:11,3,5.0,0,0,203087,Jeremy Lamb,CHA,Charlotte,1610612766.0,Hornets,0,,,,,,0,,,,,,,,Lamb REBOUND (Off:1 Def:3),9:15 PM
381573,332,42,1,404,21500492,,,0:01,3,5.0,0,0,203148,Brian Roberts,CHA,Charlotte,1610612766.0,Hornets,0,,,,,,0,,,,,,82 - 74,-8,Roberts 2' Driving Layup (8 PTS),9:15 PM
381574,333,1,18,406,21500492,,,0:00,3,,0,1,354,,,,,,0,,,,,,0,,,,,,,,,9:15 PM
381575,334,0,13,407,21500492,,,0:00,3,0.0,0,0,0,,,,,,0,,,,,,0,,,,,,82 - 74,-8,,9:16 PM
381576,335,0,12,409,21500492,,,12:00,4,0.0,0,0,0,,,,,,0,,,,,,0,,,,,,82 - 74,-8,,9:18 PM
381577,336,1,1,410,21500492,Patterson 24' 3PT Jump Shot (11 PTS) (Lowry 9 AST),,11:47,4,4.0,4,0,202335,Patrick Patterson,TOR,Toronto,1610612761.0,Raptors,200768,Kyle Lowry,TOR,Toronto,1610612761.0,Raptors,0,,,,,,82 - 77,-5,,9:18 PM
381578,337,98,2,412,21500492,Biyombo BLOCK (3 BLK),,11:26,4,5.0,0,4,201946,Tyler Hansbrough,CHA,Charlotte,1610612766.0,Hornets,0,,,,,,202687,Bismack Biyombo,TOR,Toronto,1610612761.0,Raptors,,,MISS Hansbrough 4' Cutting Layup Shot,9:19 PM
381579,338,0,4,413,21500492,,,11:26,4,3.0,0,0,1610612766,,,,,,0,,,,,,0,,,,,,,,Hornets Rebound,9:19 PM
381580,339,52,2,414,21500492,,,11:22,4,5.0,0,0,203087,Jeremy Lamb,CHA,Charlotte,1610612766.0,Hornets,0,,,,,,0,,,,,,,,MISS Lamb 2' Alley Oop Dunk,9:19 PM
381581,340,0,4,415,21500492,,,11:22,4,5.0,0,0,203148,Brian Roberts,CHA,Charlotte,1610612766.0,Hornets,0,,,,,,0,,,,,,,,Roberts REBOUND (Off:1 Def:1),9:19 PM
381582,341,1,2,416,21500492,,,11:18,4,5.0,0,0,203148,Brian Roberts,CHA,Charlotte,1610612766.0,Hornets,0,,,,,,0,,,,,,,,MISS Roberts 25' 3PT Jump Shot,9:19 PM
381583,342,0,4,417,21500492,Patterson REBOUND (Off:2 Def:2),,11:17,4,4.0,0,0,202335,Patrick Patterson,TOR,Toronto,1610612761.0,Raptors,0,,,,,,0,,,,,,,,,9:19 PM
381584,343,1,2,418,21500492,MISS Ross 20' Jump Shot,,11:11,4,4.0,0,0,203082,Terrence Ross,TOR,Toronto,1610612761.0,Raptors,0,,,,,,0,,,,,,,,,9:19 PM
381585,344,0,4,419,21500492,RAPTORS Rebound,,11:11,4,2.0,0,0,1610612761,,,,,,0,,,,,,0,,,,,,,,,9:19 PM
381586,345,3,6,420,21500492,,,11:11,4,5.0,4,1,201946,Tyler Hansbrough,CHA,Charlotte,1610612766.0,Hornets,202687,Bismack Biyombo,TOR,Toronto,1610612761.0,Raptors,0,,,,,,,,Hansbrough L.B.FOUL (P2.T1) (M.Boland),9:19 PM
381587,346,2,6,421,21500492,,,11:03,4,5.0,4,1,1626163,Frank Kaminsky,CHA,Charlotte,1610612766.0,Hornets,202687,Bismack Biyombo,TOR,Toronto,1610612761.0,Raptors,0,,,,,,,,Kaminsky S.FOUL (P3.T2) (S.Corbin),9:20 PM
381588,347,11,3,422,21500492,Biyombo Free Throw 1 of 2 (3 PTS),,11:03,4,4.0,0,0,202687,Bismack Biyombo,TOR,Toronto,1610612761.0,Raptors,0,,,,,,0,,,,,,82 - 78,-4,,9:20 PM
381589,348,12,3,424,21500492,Biyombo Free Throw 2 of 2 (4 PTS),,11:03,4,4.0,0,0,202687,Bismack Biyombo,TOR,Toronto,1610612761.0,Raptors,0,,,,,,0,,,,,,82 - 79,-3,,9:21 PM
381590,349,1,2,427,21500492,,,10:45,4,5.0,0,0,1626163,Frank Kaminsky,CHA,Charlotte,1610612766.0,Hornets,0,,,,,,0,,,,,,,,MISS Kaminsky 24' 3PT Jump Shot,9:21 PM
381591,350,0,4,428,21500492,Ross REBOUND (Off:0 Def:1),,10:44,4,4.0,0,0,203082,Terrence Ross,TOR,Toronto,1610612761.0,Raptors,0,,,,,,0,,,,,,,,,9:21 PM
381592,351,45,5,429,21500492,Lowry Out of Bounds - Bad Pass Turnover Turnover (P4.T9),,10:39,4,4.0,0,1,200768,Kyle Lowry,TOR,Toronto,1610612761.0,Raptors,0,,,,,,0,,,,,,,,,9:21 PM
381593,352,4,6,430,21500492,,,10:31,4,5.0,4,1,201587,Nicolas Batum,CHA,Charlotte,1610612766.0,Hornets,203082,Terrence Ross,TOR,Toronto,1610612761.0,Raptors,0,,,,,,,,Batum OFF.Foul (P2) (S.Corbin),9:22 PM
381594,353,5,5,431,21500492,,,10:31,4,5.0,0,1,201587,Nicolas Batum,CHA,Charlotte,1610612766.0,Hornets,0,,,,,,0,,,,,,,,Batum Foul Turnover (P4.T8),9:22 PM
381595,354,1,1,432,21500492,Patterson 25' 3PT Jump Shot (14 PTS) (Joseph 4 AST),,10:20,4,4.0,4,0,202335,Patrick Patterson,TOR,Toronto,1610612761.0,Raptors,202709,Cory Joseph,TOR,Toronto,1610612761.0,Raptors,0,,,,,,82 - 82,TIE,,9:22 PM
381596,355,4,5,433,21500492,,,10:04,4,5.0,0,1,201946,Tyler Hansbrough,CHA,Charlotte,1610612766.0,Hornets,0,,,,,,0,,,,,,,,Hansbrough Traveling Turnover (P1.T9),9:22 PM
381597,356,2,5,434,21500492,Patterson Lost Ball Turnover (P1.T10),,9:48,4,4.0,5,0,202335,Patrick Patterson,TOR,Toronto,1610612761.0,Raptors,1626163,Frank Kaminsky,CHA,Charlotte,1610612766.0,Hornets,0,,,,,,,,Kaminsky STEAL (2 STL),9:23 PM
381598,357,76,1,435,21500492,,,9:42,4,5.0,0,0,1626163,Frank Kaminsky,CHA,Charlotte,1610612766.0,Hornets,0,,,,,,0,,,,,,84 - 82,-2,Kaminsky 2' Running Finger Roll Layup (13 PTS),9:23 PM
381599,358,2,5,436,21500492,Lowry Lost Ball Turnover (P5.T11),,9:32,4,4.0,5,0,200768,Kyle Lowry,TOR,Toronto,1610612761.0,Raptors,1626163,Frank Kaminsky,CHA,Charlotte,1610612766.0,Hornets,0,,,,,,,,Kaminsky STEAL (3 STL),9:23 PM
381600,359,47,2,437,21500492,,,9:17,4,5.0,0,0,201587,Nicolas Batum,CHA,Charlotte,1610612766.0,Hornets,0,,,,,,0,,,,,,,,MISS Batum 16' Turnaround Jump Shot,9:23 PM
381601,360,0,4,438,21500492,Patterson REBOUND (Off:2 Def:3),,9:16,4,4.0,0,0,202335,Patrick Patterson,TOR,Toronto,1610612761.0,Raptors,0,,,,,,0,,,,,,,,,9:23 PM
381602,361,1,1,439,21500492,Biyombo 2' Jump Shot (6 PTS) (Patterson 1 AST),,9:06,4,4.0,4,0,202687,Bismack Biyombo,TOR,Toronto,1610612761.0,Raptors,202335,Patrick Patterson,TOR,Toronto,1610612761.0,Raptors,0,,,,,,84 - 84,TIE,,9:24 PM
381603,362,1,9,440,21500492,,,9:06,4,3.0,0,0,1610612766,,,,,,0,,,,,,0,,,,,,,,Hornets Timeout: Regular (Reg.4 Short 1),9:24 PM
381604,363,0,8,443,21500492,,,9:06,4,5.0,5,0,201587,Nicolas Batum,CHA,Charlotte,1610612766.0,Hornets,202689,Kemba Walker,CHA,Charlotte,1610612766.0,Hornets,0,,,,,,,,SUB: Walker FOR Batum,9:26 PM
381605,364,47,2,444,21500492,,,8:50,4,5.0,0,0,1626163,Frank Kaminsky,CHA,Charlotte,1610612766.0,Hornets,0,,,,,,0,,,,,,,,MISS Kaminsky 8' Turnaround Jump Shot,9:26 PM
381606,365,0,4,445,21500492,Biyombo REBOUND (Off:2 Def:5),,8:50,4,4.0,0,0,202687,Bismack Biyombo,TOR,Toronto,1610612761.0,Raptors,0,,,,,,0,,,,,,,,,9:26 PM
381607,366,79,2,446,21500492,MISS Ross 21' Pullup Jump Shot,,8:36,4,4.0,0,0,203082,Terrence Ross,TOR,Toronto,1610612761.0,Raptors,0,,,,,,0,,,,,,,,,9:26 PM
